1600924256 INTERNAL *** MONITORD_STARTED ***
1600924254 INTERNAL *** DAGMAN_STARTED 163.0 ***
1600924258 stage_out_local_local_1000_0 SUBMIT 164.0 local - 1
1600924258 create_dir_Cats_and_Dogs_0_local SUBMIT 165.0 local - 2
1600924259 stage_out_local_local_1000_0 EXECUTE 164.0 local - 1
1600924259 create_dir_Cats_and_Dogs_0_local EXECUTE 165.0 local - 2
1600924261 create_dir_Cats_and_Dogs_0_local JOB_TERMINATED 165.0 local - 2
1600924263 create_dir_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 2
1600924263 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 165.0 local - 2
1600924261 stage_out_local_local_1000_0 JOB_TERMINATED 164.0 local - 1
1600924263 stage_out_local_local_1000_0 JOB_SUCCESS 0 local - 1
1600924263 stage_out_local_local_1000_0 POST_SCRIPT_STARTED 164.0 local - 1
1600924263 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 165.0 local - 2
1600924268 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 2
1600924263 stage_out_local_local_1000_0 POST_SCRIPT_TERMINATED 164.0 local - 1
1600924268 stage_out_local_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 1
1600924273 stage_in_remote_local_2_0 SUBMIT 166.0 local - 3
1600924273 stage_in_remote_local_1_0 SUBMIT 167.0 local - 4
1600924273 stage_in_remote_local_0_0 SUBMIT 168.0 local - 5
1600924273 stage_in_local_local_0_0 SUBMIT 169.0 local - 6
1600924273 stage_in_remote_local_3_0 SUBMIT 170.0 local - 7
1600924274 register_local_1000_0 SUBMIT 171.0 local - 8
1600924275 stage_in_remote_local_1_0 EXECUTE 167.0 local - 4
1600924275 stage_in_remote_local_3_0 EXECUTE 170.0 local - 7
1600924275 stage_in_remote_local_2_0 EXECUTE 166.0 local - 3
1600924275 stage_in_local_local_0_0 EXECUTE 169.0 local - 6
1600924275 stage_in_remote_local_0_0 EXECUTE 168.0 local - 5
1600924275 register_local_1000_0 EXECUTE 171.0 local - 8
1600924277 register_local_1000_0 JOB_TERMINATED 171.0 local - 8
1600924279 register_local_1000_0 JOB_SUCCESS 0 local - 8
1600924279 register_local_1000_0 POST_SCRIPT_STARTED 171.0 local - 8
