1600921773 INTERNAL *** MONITORD_STARTED ***
1600921772 INTERNAL *** DAGMAN_STARTED 91.0 ***
1600921776 stage_out_local_local_1000_0 SUBMIT 93.0 local - 1
1600921776 create_dir_Cats_and_Dogs_0_local SUBMIT 94.0 local - 2
1600921777 stage_out_local_local_1000_0 EXECUTE 93.0 local - 1
1600921777 create_dir_Cats_and_Dogs_0_local EXECUTE 94.0 local - 2
1600921779 create_dir_Cats_and_Dogs_0_local JOB_TERMINATED 94.0 local - 2
1600921781 create_dir_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 2
1600921781 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 94.0 local - 2
1600921779 stage_out_local_local_1000_0 JOB_TERMINATED 93.0 local - 1
1600921781 stage_out_local_local_1000_0 JOB_SUCCESS 0 local - 1
1600921781 stage_out_local_local_1000_0 POST_SCRIPT_STARTED 93.0 local - 1
1600921781 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 94.0 local - 2
1600921786 create_dir_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 2
1600921781 stage_out_local_local_1000_0 POST_SCRIPT_TERMINATED 93.0 local - 1
1600921786 stage_out_local_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 1
1600921791 stage_in_remote_local_2_0 SUBMIT 95.0 local - 3
1600921791 stage_in_remote_local_1_0 SUBMIT 96.0 local - 4
1600921791 stage_in_remote_local_0_0 SUBMIT 97.0 local - 5
1600921791 stage_in_local_local_0_0 SUBMIT 98.0 local - 6
1600921791 stage_in_remote_local_3_0 SUBMIT 99.0 local - 7
1600921791 register_local_1000_0 SUBMIT 100.0 local - 8
1600921794 stage_in_remote_local_1_0 EXECUTE 96.0 local - 4
1600921794 stage_in_remote_local_3_0 EXECUTE 99.0 local - 7
1600921794 stage_in_remote_local_2_0 EXECUTE 95.0 local - 3
1600921794 stage_in_local_local_0_0 EXECUTE 98.0 local - 6
1600921794 stage_in_remote_local_0_0 EXECUTE 97.0 local - 5
1600921794 register_local_1000_0 EXECUTE 100.0 local - 8
1600921796 register_local_1000_0 JOB_TERMINATED 100.0 local - 8
1600921796 register_local_1000_0 JOB_SUCCESS 0 local - 8
1600921796 register_local_1000_0 POST_SCRIPT_STARTED 100.0 local - 8
1600921796 stage_in_remote_local_2_0 JOB_TERMINATED 95.0 local - 3
1600921796 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 3
1600921796 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 95.0 local - 3
1600921796 stage_in_remote_local_1_0 JOB_TERMINATED 96.0 local - 4
1600921796 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 4
1600921796 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 96.0 local - 4
1600921796 stage_in_remote_local_3_0 JOB_TERMINATED 99.0 local - 7
1600921797 stage_in_remote_local_3_0 JOB_SUCCESS 0 local - 7
1600921797 stage_in_remote_local_3_0 POST_SCRIPT_STARTED 99.0 local - 7
1600921796 stage_in_remote_local_0_0 JOB_TERMINATED 97.0 local - 5
1600921797 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 5
1600921797 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 97.0 local - 5
1600921797 register_local_1000_0 POST_SCRIPT_TERMINATED 100.0 local - 8
1600921802 register_local_1000_0 POST_SCRIPT_SUCCESS 0 local - 8
1600921797 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 99.0 local - 7
1600921802 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600921797 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 96.0 local - 4
1600921802 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 4
